Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,pertubation
Llama-3.1-8B_base_new_56_nonsense1,0.5263157894736842,0.3684210526315789,0.3389303134623287,0.2263157894736842,0.4133731198938269,0.1870573304201427,0.0957278849291525,0.3392584590535414,0.0503391394621766,7.526315789473684,0.5129891760425771,0.1892142301456499,0.3653035849332809,0.0567624234154187,7.7,0.4830458915396479,0.2266312526609192,0.3103194302982754,0.0169339696163702,7.333333333333333,0.5,conceptual_combinations,nonsense
Llama-3.1-8B_base_new_56_nonsense2,0.5263157894736842,0.3684210526315789,0.2138435470132829,0.2368421052631578,0.3928536835469697,0.2779788406271683,0.0929531794055186,0.3703042111898723,0.0859347631600823,7.631578947368421,0.760885910252682,-0.3447282515054939,0.4307764142751694,0.07727461855799,8.0,0.816496580927726,-0.4123421121700044,0.3031128744284312,0.0157434439024855,7.222222222222222,0.4409585518440984,conceptual_combinations,nonsense
Llama-3.1-8B_base_new_56_nonsense3,0.5263157894736842,0.3684210526315789,0.0820042408776662,0.2157894736842104,0.3211014603313646,0.2035728096961974,0.078399433793257,0.3683722238791616,0.1148730169509892,6.894736842105263,0.4588314677411234,0.2454949888721716,0.4245112806558609,0.1360245061552651,6.8,0.6324555320336759,,0.3059954941272735,0.0236297991419507,7.0,0.0,conceptual_combinations,nonsense
Llama-3.1-8B_base_new_56_withAlignment,0.631578947368421,0.5087719298245613,0.1309792555731846,0.1894736842105263,0.3168274433989274,0.1678755032388787,0.0844383788483801,0.5042251881800199,0.1765339262165378,8.210526315789474,1.0316624861746777,0.0778197549921475,0.5524153908093771,0.1775218038772082,8.416666666666666,0.996204919895622,-0.0467323381187885,0.4216134122439793,0.1520206687214068,7.857142857142857,1.0690449676496974,conceptual_combinations,withAlignment
Qwen2.5-7B_base_45,0.6853932584269663,0.5805243445692884,0.2186986518157494,0.1044943820224719,0.2298171682973926,0.1988464496778637,0.0300301438083509,0.5600704721520456,0.1698132053616858,7.898876404494382,0.5444960935711096,0.1522257743394392,0.5886487413625248,0.1687262747522584,7.950819672131147,0.3841106397986886,0.2686312440821974,0.497810671372073,0.1576617503918054,7.785714285714286,0.7867957924694432,ruin_names,origin
Qwen2.5-7B_base_45_criticism1,0.651685393258427,0.5355805243445694,0.5142224280539119,0.1404494382022471,0.128033602840445,0.178595400593254,0.0199552776966195,0.473089992665173,0.1389378996503589,6.01123595505618,1.4261708269991542,0.4763558410671992,0.4939763438085029,0.1523838413916659,6.0344827586206895,1.4383899044561523,0.6832623916913103,0.4340123034292651,0.1004158975687203,5.967741935483871,1.4255728899344746,ruin_names,criticism
Qwen2.5-7B_base_45_criticism2,0.6067415730337079,0.4756554307116105,0.3205771884465152,0.1112359550561798,0.1167068601324317,0.1481070890185538,0.0206874295741619,0.4664392072832986,0.135698688359188,5.831460674157303,1.341945289632824,0.3587701657646352,0.5024978049375393,0.1489523495579663,5.888888888888889,1.3827326876640302,0.2411789260867617,0.4108059423310416,0.0884514066809875,5.742857142857143,1.291211404362703,ruin_names,criticism
Qwen2.5-7B_base_45_criticism3,0.6741573033707865,0.5655430711610486,0.3579391902795465,0.101123595505618,0.1361877221739694,0.2022818802447801,0.0236143232560198,0.5042617160282777,0.158589112253382,6.404494382022472,1.5427182409600282,0.3735174665174974,0.5216797615091006,0.1683423708006558,6.5,1.5126584522688322,0.3009365058825263,0.4682243805507133,0.1316609829697597,6.206896551724138,1.611993228114711,ruin_names,criticism
Qwen2.5-7B_base_45_approval1,0.6292134831460674,0.5056179775280899,0.3062274466971285,0.1393258426966292,0.1183442435907514,0.1204608337263042,0.0232622085739339,0.5153636215777879,0.1616754486868948,6.337078651685394,1.536996926009221,0.3560117417093045,0.5521558166614601,0.1724582810405385,6.339285714285714,1.50486224938045,0.258830567268465,0.4529283814357989,0.119893299592911,6.333333333333333,1.613743060919757,ruin_names,approval
Qwen2.5-7B_base_45_approval2,0.6629213483146067,0.5505617977528089,0.3856558414128772,0.1101123595505617,0.0888367428538504,0.1742300012808167,0.0189978755090866,0.4886913470337899,0.1523171499603606,5.775280898876405,1.2770065226284262,0.4380139071655903,0.5068098559217938,0.1602503894473889,5.9491525423728815,1.3824482133289937,0.1146034453104462,0.4530582795540491,0.1306131925873829,5.433333333333334,0.9714309861845776,ruin_names,approval
Qwen2.5-7B_base_45_approval3,0.6741573033707865,0.5655430711610486,0.3424983428269394,0.1685393258426966,0.0940255897768428,0.2035678980055819,0.02083446560715,0.5239519383130449,0.1551624649481834,6.179775280898877,1.4737228504154258,0.3306400689633405,0.5464840441942215,0.162618181128391,6.15,1.4709042531837004,0.4330343949294892,0.4773337882140587,0.1288565947075989,6.241379310344827,1.503690042476296,ruin_names,approval
Qwen2.5-7B_base_45_nonsense1,0.6629213483146067,0.5505617977528089,0.3935962915677515,0.1887640449438202,0.0440252167455266,0.16986791337474,0.0160642794257333,0.4930534349398666,0.1528190332190081,5.370786516853933,0.9929526958419392,0.4546421904775466,0.5180606725862471,0.159634752774244,5.305084745762712,0.9145233785615928,0.4044658758511747,0.4438725342353185,0.1269854560569155,5.5,1.137147065368355,ruin_names,nonsense
Qwen2.5-7B_base_45_nonsense2,0.6292134831460674,0.5056179775280899,0.4235146073658496,0.0651685393258426,0.1318104918083448,0.1070913906847493,0.0224931765173427,0.5221220924613181,0.1609844603990108,6.53932584269663,1.5004255439956244,0.4013070851280526,0.5689779509391103,0.1647902770311753,6.75,1.4801719801796989,0.3743868102113964,0.442609120499004,0.1193018783813231,6.181818181818182,1.4885929903466195,ruin_names,nonsense
Qwen2.5-7B_base_45_nonsense3,0.6741573033707865,0.5655430711610486,0.2202058709191027,0.1561797752808988,0.2516820823878384,0.1651652284552542,0.0320326187514005,0.5089920749155323,0.1592691392003404,7.606741573033708,0.9956493715625764,0.2545777928888087,0.5332426885763805,0.1725779878784062,7.566666666666666,1.031153158438741,0.1943080780678382,0.4588183914792949,0.1144504448409308,7.689655172413793,0.9298021400838106,ruin_names,nonsense
Qwen2.5-7B_base_45_withAlignment,,,,,,,,,,,,,,,,,,,,,,ruin_names,withAlignment
Qwen2.5-7B_base_new_56,0.5168539325842697,0.3558052434456929,0.385895507287557,0.2157303370786516,0.2262947507118911,0.1464160104815879,0.0286317266711676,0.5062895189510302,0.1575887277059977,7.325842696629214,0.9017064743493608,0.4588098710064189,0.5760267001131306,0.1558243178022385,7.608695652173913,0.6138498140448515,0.178816144453312,0.4316869530566903,0.1224478944436515,7.023255813953488,1.0575887240281945,ruin_names,origin
Qwen2.5-7B_base_new_56_criticism1,0.5056179775280899,0.3408239700374532,0.1750665630493173,0.1730337078651685,0.2216658199771066,0.091214785415135,0.0282384675279465,0.4569858654161517,0.1351643528614363,6.786516853932584,0.8978751445946697,0.0565033554044645,0.5189374817742242,0.1452576191224098,6.911111111111111,0.9000561149733995,0.251814913716184,0.393626257777214,0.0876000134737357,6.659090909090909,0.887724601600928,ruin_names,criticism
Qwen2.5-7B_base_new_56_criticism2,0.5168539325842697,0.3558052434456929,0.2042648108489858,0.1932584269662921,0.223218685656451,0.1111305680837524,0.0270622019371703,0.471163336815459,0.12669060084387,6.943820224719101,0.3801779057768323,0.2441006208966492,0.5160885537448137,0.1420717262394226,6.934782608695652,0.4423258684646914,0.1939640754564523,0.4231038024259168,0.0861876794245863,6.953488372093023,0.3049971406652093,ruin_names,criticism
Qwen2.5-7B_base_new_56_criticism3,0.550561797752809,0.400749063670412,0.3428282473797537,0.1595505617977528,0.2110140830613254,0.0820525070924437,0.0270751006526147,0.4990982764892364,0.15178469093988,7.101123595505618,0.7693702238641316,0.4322778221894155,0.5356258403281776,0.1684861675305542,7.204081632653061,0.6448382173309924,0.214104999625265,0.4543520107865333,0.1153949585081285,6.975,0.8911962574151491,ruin_names,criticism
Qwen2.5-7B_base_new_56_approval1,0.5280898876404494,0.3707865168539325,0.2810877692310042,0.1696629213483146,0.2070733912205427,0.107304002796666,0.0268354667305371,0.4906794177682212,0.150366004708021,6.977528089887641,0.6738209920413788,0.2222615746675374,0.5376963773940472,0.1613162918333979,7.042553191489362,0.6579760405480166,0.333164892192767,0.4380652010440826,0.1181621572262094,6.904761904761905,0.6917465985186606,ruin_names,approval
Qwen2.5-7B_base_new_56_approval2,0.5393258426966292,0.3857677902621723,0.0494515722183695,0.1539325842696628,0.2074891765465896,0.0970468507723862,0.0273567472360294,0.4857692504197024,0.1499548467331146,6.932584269662922,0.4471564910375531,-0.0430616464574166,0.5366315407057604,0.1679175522639301,6.958333333333333,0.2886751345948129,0.110859647514973,0.4262231544750492,0.0979836600646368,6.902439024390244,0.5833042966060032,ruin_names,approval
Qwen2.5-7B_base_new_56_approval3,0.5617977528089888,0.4157303370786517,0.0828085693779151,0.1404494382022471,0.1789789777123526,0.1034657292151719,0.0252165010207634,0.49180753914158,0.1446495735133685,6.707865168539326,0.756821210888183,0.0567300958373585,0.5374526751041412,0.1539108383243083,6.72,0.783503382902976,0.1331708318011663,0.4332881340613732,0.1079472250318747,6.6923076923076925,0.7310355363903913,ruin_names,approval
Qwen2.5-7B_base_new_56_nonsense1,0.5393258426966292,0.3857677902621723,0.2450289710117675,0.1629213483146067,0.1954778513211882,0.0735607562440165,0.0258652601415309,0.5067693396900477,0.1514694278427806,7.022471910112359,0.398221274998063,0.3091790064529355,0.5670761453608671,0.1595298705557524,7.041666666666667,0.4104140790860575,0.1400652290658095,0.4361662501242103,0.1053440671888049,7.0,0.3872983346207417,ruin_names,nonsense
Qwen2.5-7B_base_new_56_nonsense2,0.5730337078651685,0.4307116104868913,0.2725732577793912,0.1764044943820224,0.2523920169037379,0.1017209412006849,0.0307001623461601,0.4970461853434531,0.1466479023285626,7.49438202247191,0.623837018080589,0.3315546729653566,0.5385666992150101,0.1517069576701543,7.509803921568627,0.6122923817787659,0.2007377436983185,0.441321285147416,0.1203398038687173,7.473684210526316,0.6466897875841061,ruin_names,nonsense
Qwen2.5-7B_base_new_56_nonsense3,0.5730337078651685,0.4307116104868913,0.2461820558538373,0.2404494382022473,0.2900118638960163,0.0800120957781759,0.0344683261882032,0.494257799025332,0.1524107836615764,7.842696629213483,0.4497190133975167,0.3895346356624808,0.5334704319636027,0.161746662044996,7.823529411764706,0.3850133687518489,0.1513561023018941,0.4416303179766002,0.1221862859076812,7.868421052631579,0.528693066404059,ruin_names,nonsense
Qwen2.5-7B_base_new_56_withAlignment,,,,,,,,,,,,,,,,,,,,,,ruin_names,withAlignment
Mistral-7B-v0.3_base_45,0.3820224719101123,0.1760299625468164,0.3430744090442248,0.2325842696629213,0.2554848225598924,0.0962817879875054,0.0280359931473572,0.3591219190131412,0.0639724773277653,6.146067415730337,0.5549480278235885,0.2298176239859971,0.3973200671813067,0.0701799114862828,6.294117647058823,0.718981255907142,0.3712308859581272,0.3355085183273662,0.0466128348659703,6.054545454545455,0.4045199174779449,ruin_names,origin
Mistral-7B-v0.3_base_45_criticism1,0.4044943820224719,0.2059925093632958,0.1749718312331818,0.1775280898876404,0.2346352719189076,0.115441614322448,0.026942944840341,0.3473871999912047,0.0607562947373393,5.820224719101123,0.8862817855924443,0.2499543501191773,0.3758256203598446,0.071679789696048,5.777777777777778,0.9292427365828928,0.1653972431221232,0.3280705370992984,0.0429928950453936,5.849056603773585,0.8637179564376669,ruin_names,criticism
Mistral-7B-v0.3_base_45_criticism2,0.4269662921348314,0.2359550561797752,0.2044602450835584,0.1898876404494382,0.2711169099539853,0.0812292695045471,0.0298580674588624,0.3457370226302843,0.0549531636113151,6.168539325842697,0.661196488746998,0.2290820276250304,0.3627552084232631,0.06728723120693,6.157894736842105,0.5465526254661879,0.2405626595707217,0.3330568057649276,0.039754491673219,6.176470588235294,0.7404291283557447,ruin_names,criticism
Mistral-7B-v0.3_base_45_criticism3,0.5056179775280899,0.3408239700374532,0.0390841955548569,0.0887640449438201,0.2493665961067328,0.1606025511629126,0.027865538605894,0.3450154263651773,0.0616131662900534,5.943820224719101,0.5908305125721877,-0.0665570314487219,0.361600481139289,0.0756755473590303,5.933333333333334,0.2522624895547564,0.1560783989402333,0.3280534385280175,0.0364239465840099,5.954545454545454,0.8056355415402252,ruin_names,criticism
Mistral-7B-v0.3_base_45_approval1,0.3595505617977528,0.146067415730337,0.2571121042156734,0.248314606741573,0.2588278085997934,0.0820395417427748,0.0282807386733397,0.3490373599395323,0.0540902811446882,6.078651685393258,0.527100109111673,0.3146122920513004,0.3783851098269224,0.0586479855744552,6.1875,0.7803018439949604,0.0534160614750416,0.3325614301781905,0.0438758956427081,6.017543859649122,0.2982824686060078,ruin_names,approval
Mistral-7B-v0.3_base_45_approval2,0.3932584269662921,0.1910112359550562,0.2643425063734431,0.2089887640449437,0.2469713855995221,0.066620278559374,0.0272129800395526,0.3552758054117138,0.0685550581722937,6.022471910112359,0.4258021331420914,0.1898666427384343,0.386145167691367,0.0811129343445368,6.114285714285714,0.4710082159536055,0.2600545263272749,0.3352678854156423,0.0504538548808948,5.962962962962963,0.3867114844264157,ruin_names,approval
Mistral-7B-v0.3_base_45_approval3,0.4269662921348314,0.2359550561797752,0.2678785359669177,0.1910112359550561,0.2730176947759778,0.1534216949778996,0.0299082140322104,0.3449598333139098,0.0607710667205942,6.179775280898877,0.5752824948905341,0.0832505177771257,0.3685761439172845,0.0709417319534414,6.315789473684211,0.739074042953264,0.5082998776680078,0.3273633665898267,0.0451217545358679,6.078431372549019,0.3920784235278426,ruin_names,approval
Mistral-7B-v0.3_base_45_nonsense1,0.3820224719101123,0.1760299625468164,-0.0921750873020838,0.2213483146067415,0.2590180717157514,0.1351772178424878,0.0284667907289634,0.3443527148011025,0.052393724841901,6.033707865168539,0.4382153425140536,,0.3768078518264434,0.059993198175221,6.0,0.0,-0.1206349420092525,0.3242895391854373,0.0346525927684333,6.054545454545455,0.5583766755376799,ruin_names,nonsense
Mistral-7B-v0.3_base_45_nonsense2,0.4044943820224719,0.2059925093632958,0.2108680606566339,0.2,0.255414028716891,0.0812643073248059,0.0280669256762311,0.3490803533055809,0.0555392121302772,6.044943820224719,0.5622623206853842,0.336153467055229,0.3750212515393893,0.0684054786970033,6.027777777777778,0.3769131094343788,0.2450487037198436,0.331460120542994,0.0358921437633158,6.056603773584905,0.6626025128125352,ruin_names,nonsense
Mistral-7B-v0.3_base_45_nonsense3,0.4044943820224719,0.2059925093632958,0.0257326222894263,0.2044943820224719,0.2591901650589504,0.1059591013394044,0.0287204932620486,0.3497985989859934,0.0618266892846839,6.089887640449438,0.5143497536210666,-0.1278189305842966,0.3768269908097055,0.0763396691004827,6.055555555555555,0.3333333333333333,0.1852902639126065,0.3314396913321513,0.0411959560293738,6.113207547169812,0.6095514542075667,ruin_names,nonsense
Mistral-7B-v0.3_base_45_withAlignment,0.449438202247191,0.2659176029962546,0.185927480051892,0.1865168539325842,0.2721600442789913,0.1387496202179555,0.0317642235604102,0.3637950119007839,0.0869066126406756,6.359550561797753,1.089695443390617,0.172917718931225,0.4020603187382221,0.0939685244814045,6.4,1.0573309405993556,0.2127302251391236,0.332558026727365,0.0667533549244623,6.326530612244898,1.125236180801629,ruin_names,withAlignment
Mistral-7B-v0.3_base_new_56,0.4269662921348314,0.2359550561797752,0.4197782969657697,0.2853932584269663,0.3729812539025638,0.0875879954755975,0.0399446446787773,0.3393782966592338,0.0588552985446186,7.123595505617978,0.3309842319473131,0.4504128507317379,0.3621166379828202,0.0755874830295391,7.184210526315789,0.3928594520631915,0.2855475618126099,0.3224360031240126,0.0343926249894824,7.078431372549019,0.2715243823233529,ruin_names,origin
Mistral-7B-v0.3_base_new_56_criticism1,0.4382022471910112,0.250936329588015,0.223686056505879,0.2775280898876404,0.3737196116634969,0.1446687348103255,0.0401313026344806,0.3420107254151548,0.0575683104717023,7.157303370786517,0.3661493859470715,0.338111184523546,0.3704732113923782,0.0694048385847082,7.128205128205129,0.3386884284293704,0.2741217538211133,0.3198099863529205,0.0326879054995366,7.18,0.3880879344916036,ruin_names,criticism
Mistral-7B-v0.3_base_new_56_criticism2,0.4382022471910112,0.250936329588015,0.2650492493189064,0.2685393258426965,0.3703102539094645,0.1017709280667679,0.0396064750533267,0.3364313191242432,0.0504924661577944,7.067415730337078,0.2521612403074292,0.2500767614616224,0.3537734976181617,0.0607599141258222,7.102564102564102,0.3073547406047281,0.2216107073070896,0.3229044198989868,0.0359108154867133,7.04,0.1979486637221575,ruin_names,criticism
Mistral-7B-v0.3_base_new_56_criticism3,0.4606741573033708,0.2808988764044944,0.5308056515844439,0.2640449438202247,0.38848887635081,0.1489851625447862,0.0414361058688792,0.3362302247727854,0.0465793575209017,7.247191011235955,0.4338228292644489,0.5403028317802951,0.3484734274992129,0.053057811755396,7.2439024390243905,0.4347693529262412,0.5777660372132963,0.3257724891106288,0.0377357950697873,7.25,0.4375949744936837,ruin_names,criticism
Mistral-7B-v0.3_base_new_56_approval1,0.449438202247191,0.2659176029962546,0.2166424403970801,0.2797752808988764,0.3873102908723809,0.1396757344181617,0.041644818020455,0.3419031922736864,0.0588841554065579,7.292134831460674,0.4573204364708532,0.3815561601625111,0.3641914561390876,0.0709972022411298,7.25,0.4385290096535146,0.1339071638834215,0.3237086911590732,0.0388509766252653,7.326530612244898,0.4738035414793426,ruin_names,approval
Mistral-7B-v0.3_base_new_56_approval2,0.4382022471910112,0.250936329588015,0.2648720109781256,0.2719101123595505,0.3713228328844134,0.1292271567194649,0.0397835770279182,0.3387895266661483,0.0545247431107982,7.101123595505618,0.3032004969797107,0.1684657676315349,0.3635038137435913,0.0666220825888436,7.153846153846154,0.3655177681951956,0.3681172729137262,0.3195123827457428,0.0321205829812545,7.06,0.2398979374820952,ruin_names,approval
Mistral-7B-v0.3_base_new_56_approval3,0.4831460674157303,0.3108614232209738,0.2049820699099375,0.2797752808988764,0.4263389977176538,0.1864832833911595,0.0456502569800525,0.3365823505969529,0.0485311093254476,7.629213483146067,0.4857520521621865,0.3510746127815734,0.3534057258173477,0.0511162817084073,7.5813953488372094,0.4991687442297913,0.1340670351230884,0.3208561520213666,0.0405452797141352,7.673913043478261,0.4739595775584879,ruin_names,approval
Mistral-7B-v0.3_base_new_56_nonsense1,0.4157303370786517,0.2209737827715356,0.3377759466719822,0.3112359550561797,0.3892238884829403,0.1461106666018453,0.0416659574805106,0.3377424036518911,0.0508947540226169,7.269662921348314,0.4462990473127612,0.4318284763534831,0.3690934213432106,0.058683010062236,7.243243243243243,0.4349588362008401,0.4957097039067501,0.3154349487561446,0.0286041533302357,7.288461538461538,0.4574669584784757,ruin_names,nonsense
