Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,Num_choices,Model_name,Prompt,Model_family,Model_version,Model_type,Model_size
Llama-3.2-3B_base_new_56,0.4924623115577889,0.323283082077052,0.2148390437690228,0.2246231155778894,0.296677818460081,0.0720547028821916,0.3312177869573464,0.4204076086755973,0.1362325507036389,7.170854271356784,0.9325509566435034,0.2046015749925659,0.4712053467424548,0.1655934911426764,7.295918367346939,0.9866028736937736,0.1504737053625184,0.3711187143136959,0.0718774676662435,7.0495049504950495,0.8645951378970664,MMLU,4,Llama-3.2-3B,base_new_56,llama,3.2,base,3
Qwen2.5-3B-Instruct_instruct_2,0.5310734463276836,0.3747645951035781,0.1650078588952885,0.3954802259887006,0.0690752562542632,0.3697915202401716,0.2224589003632259,0.9008649665678552,0.1560703054688547,9.107344632768362,1.8692494421944656,0.1516200585233854,0.9569180491397964,0.0980078437052008,9.4468085106383,1.4927568583685578,0.0795934856119846,0.837383162209271,0.1835906902781574,8.72289156626506,2.165771720804231,MMLU,4,Qwen2.5-3B-Instruct,instruct_2,qwen,2.5,instruct,3
Qwen2.5-7B-Instruct_instruct_2,0.7070063694267515,0.6093418259023354,0.2757281942329601,0.1738853503184713,0.0953170361088018,0.2605999420235861,0.1550753287410999,0.9596973953074696,0.0972867473087487,8.643312101910828,1.062246886010866,0.0437500159020098,0.9775684138468712,0.0774875054349843,8.81081081081081,0.8582594809318086,0.3905979805064941,0.9165738505710866,0.1242780557072936,8.23913043478261,1.3692622930078586,MMLU,4,Qwen2.5-7B-Instruct,instruct_2,qwen,2.5,instruct,7
Qwen2.5-14B-Instruct_instruct_2,0.766497461928934,0.688663282571912,0.1601569048155132,0.1213197969543147,0.0973573067922085,0.2128686963086267,0.1514362591025196,0.9752095687498123,0.0744830442976185,8.83756345177665,1.080443102735747,0.2281897108193539,0.9855381068007296,0.0613246956551241,9.04635761589404,0.9752794358156768,-0.178473006767755,0.9413050199304972,0.1004721969490554,8.152173913043478,1.1346539620195095,MMLU,4,Qwen2.5-14B-Instruct,instruct_2,qwen,2.5,instruct,14
Qwen3-4B-Instruct-2507_instruct_2,0.7215189873417721,0.6286919831223629,0.1310210613108123,0.2373417721518987,0.0793948096153004,0.2616256223674925,0.1711050528397768,0.983144609709265,0.063255041495874,9.082278481012658,1.492935337499374,0.0625046981919113,0.996099013353854,0.0204149726559452,9.175438596491228,1.5978171727188255,0.2236703531986496,0.9495809275391924,0.1091612105234203,8.840909090909092,1.1602562230693905,MMLU,4,Qwen3-4B-Instruct-2507,instruct_2,qwen,3,instruct,4
Mistral-7B-Instruct-v0.1_instruct_2,0.4874371859296482,0.3165829145728643,0.3526808592352957,0.3537688442211055,0.2393011947220881,0.1561742975030872,0.3315758173771737,0.6436114834327354,0.2253184648102157,8.331658291457286,2.524736762719902,0.3742141999450575,0.7360540119584016,0.2244424211268856,8.835051546391753,2.1049565136597552,0.2617422426154536,0.5557004514034257,0.1887684410520939,7.852941176470588,2.794609587935455,MMLU,4,Mistral-7B-Instruct-v0.1,instruct_2,mistral,0.1,instruct,7
Mistral-7B-Instruct-v0.2_instruct_2,0.5657894736842105,0.4210526315789473,0.3038466171616836,0.3565789473684211,0.0443917636187579,0.4147741827444315,0.2334685820700091,0.980563656428642,0.0640876325492418,9.092105263157896,2.3398513089054784,-0.0297505048464691,0.9987461571227568,0.0114992241836259,9.55813953488372,1.5688485936229544,0.2969729916029391,0.9568713070393408,0.0914390668890199,8.484848484848484,2.9729158141845264,MMLU,4,Mistral-7B-Instruct-v0.2,instruct_2,mistral,0.2,instruct,7
Mistral-7B-Instruct-v0.3_instruct_2,0.6510067114093959,0.5346756152125279,0.1421924986506388,0.3053691275167785,0.0797759237086757,0.2938929530517969,0.2403967507047858,0.9358391855185768,0.1371265859221862,9.281879194630871,2.187435055137086,0.1249287629161066,0.9631263151995126,0.0987128132999932,9.45360824742268,1.9791655362630165,0.1156879783860879,0.8849381936137541,0.1793534279432129,8.961538461538462,2.5202049283430585,MMLU,4,Mistral-7B-Instruct-v0.3,instruct_2,mistral,0.3,instruct,7
Mistral-Nemo-Instruct-2407_instruct_2,0.615,0.4866666666666666,-0.0067793802413292,0.3314999999999999,0.1377091520503412,0.1935932215768114,0.282490985455983,0.807172559598246,0.1994545215747714,9.265,1.602377316778616,0.025822907344362,0.8814914968868467,0.1678726640257576,9.203252032520323,1.8989183702683363,0.0022277100442171,0.6884552961372344,0.1889702265463406,9.363636363636363,0.9584676765970468,MMLU,4,Mistral-Nemo-Instruct-2407,instruct_2,mistral,nemo,instruct,12
Mixtral-8x7B-Instruct-v0.1_instruct_2,0.6541353383458647,0.5388471177944862,-0.0357920322167818,0.2518796992481202,0.1268748206584218,0.3385626797753195,0.2468510156951144,0.9776810254479584,0.0765644757214594,8.443609022556391,1.9125325659124215,-0.0660829836300664,0.9851606346180868,0.0631048600414606,8.574712643678161,2.077745781549142,-0.0289031285132675,0.9635348081044548,0.0962930716142245,8.195652173913043,1.5437265908960736,MMLU,4,Mixtral-8x7B-Instruct-v0.1,instruct_2,mistral,0.1,instruct,13
Llama-2-7b-chat-hf_instruct_2,0.4141414141414141,0.2188552188552188,0.1499251614801857,0.4207070707070707,0.0616860810275675,0.452954507186194,0.2044507616992918,0.867095921327608,0.1697270642030133,8.146464646464647,1.3074416550978076,0.2581338938728871,0.9076766534092402,0.1495826947761012,8.182926829268293,1.7993692226772744,0.0437830269834647,0.8384095417526614,0.1777190068060348,8.120689655172415,0.8038512993982339,MMLU,4,Llama-2-7b-chat-hf,instruct_2,llama,2,instruct,7
Llama-2-13b-chat-hf_instruct_2,0.4444444444444444,0.2592592592592592,,0.3555555555555556,0.0376488199687692,0.4564548174889771,0.1768633671850036,0.8376488199687693,0.1832924415595162,8.0,0.0,,0.9058271231625424,0.0652547121474275,8.0,0.0,,0.7831061774137508,0.2358637304146759,8.0,0.0,MMLU,4,Llama-2-13b-chat-hf,instruct_2,llama,2,instruct,13
Meta-Llama-3.1-8B-Instruct_instruct_2,0.6515151515151515,0.5353535353535354,0.2229694453452586,0.2585858585858586,0.1052446732344181,0.172115370029223,0.2338190738009375,0.8236305215443745,0.2053670961389015,9.0,1.4070165000710124,0.418034616907251,0.9027957173205184,0.1558202192990617,9.085271317829458,1.3921151159742615,-0.070576917021627,0.675626025093323,0.2058283876180512,8.840579710144928,1.4309929543728088,MMLU,4,Meta-Llama-3.1-8B-Instruct,instruct_2,llama,3.1,instruct,8
Llama-3.2-3B-Instruct_instruct_2,0.5527638190954773,0.4036850921273031,0.2124046709848282,0.3251256281407035,0.1449237318246192,0.207056447866409,0.2737887095261891,0.7379209305744879,0.2141410285571635,8.618090452261306,1.7247088385103295,0.2590346715550333,0.8066327547100718,0.2048733078180134,8.881818181818181,1.5428546054671977,0.0665542816983848,0.6529962041147773,0.1949145251234755,8.292134831460674,1.8841579213332904,MMLU,4,Llama-3.2-3B-Instruct,instruct_2,llama,3.2,instruct,3
Meta-Llama-3-8B-Instruct_instruct_2,0.6134020618556701,0.4845360824742268,0.0600650501674751,0.2896907216494845,0.0507098190050947,0.2459056485885113,0.224798805018664,0.8593077104441815,0.1758872629866192,8.824742268041238,1.4996393989931192,0.2168991612935257,0.9173523388367874,0.1373779238143727,8.789915966386555,1.80335821187476,-0.2289020699665422,0.7672102333945803,0.1912496416416022,8.88,0.8213370773285438,MMLU,4,Meta-Llama-3-8B-Instruct,instruct_2,llama,3,instruct,8
Qwen2.5-3B_base_45,0.8636363636363636,0.7272727272727273,0.5094229868995921,0.0818181818181817,0.0388258885253559,0.1286095732992346,0.1188808894654965,0.7793559296564623,0.1332357739081384,8.181818181818182,0.5884898863364997,0.5763316730333385,0.7946641288305584,0.1357105543208152,8.157894736842104,0.602140431639667,0.5552282554084247,0.6824040015538534,0.0656631977907608,8.333333333333334,0.5773502691896257,cause_and_effect,2,Qwen2.5-3B,base_45,qwen,2.5,base,3
Qwen2.5-3B_base_new_56,0.8,0.6000000000000001,0.4624646049171855,0.0266666666666666,0.0315079180399576,0.0639552474021911,0.1035214463229607,0.7566752910614014,0.1121693391846375,7.866666666666666,0.6814453874610599,0.5450897253470435,0.7626414149999619,0.1108876410403245,7.916666666666667,0.7172815023567725,-0.0243079975715608,0.7328107953071594,0.1247364559719229,7.666666666666667,0.5163977794943223,cause_and_effect,2,Qwen2.5-3B,base_new_56,qwen,2.5,base,3
Qwen2.5-7B_base_45,0.8666666666666667,0.7333333333333334,-0.3240062833514768,0.0966666666666666,0.0567085059483846,0.0699979941050212,0.1901122823991254,0.8001778364181519,0.140479765078348,7.7,0.915385729888094,-0.3095520507201522,0.8273079303594736,0.1274575565255582,7.653846153846154,0.977437780825263,,0.6238322257995605,0.0868685983622342,8.0,0.0,cause_and_effect,2,Qwen2.5-7B,base_45,qwen,2.5,base,7
Qwen2.5-7B_base_new_56,0.8333333333333334,0.6666666666666667,0.0021621656246446,0.1633333333333333,0.1134876076380412,0.0965178171793619,0.1878043373672223,0.7368155161539713,0.1335245752181262,7.033333333333333,1.3256965204630418,0.1374619085078981,0.7618276333808899,0.1273056217172493,6.88,1.3940349110884322,0.0054031627842825,0.6117549300193786,0.0925112702630243,7.8,0.4472135954999578,cause_and_effect,2,Qwen2.5-7B,base_new_56,qwen,2.5,base,7
Qwen2.5-14B_base_45,0.9666666666666668,0.9333333333333332,-0.080531708801924,0.2399999999999999,0.1272547288735707,0.166815572977066,0.2099257488634034,0.8007875065008799,0.1319256764850362,7.933333333333334,1.5742175578808129,0.0240971106169879,0.8106780956531393,0.122419138556473,7.862068965517241,1.5520525104112592,,0.5139604210853577,,10.0,,cause_and_effect,2,Qwen2.5-14B,base_45,qwen,2.5,base,14
Qwen2.5-14B_base_new_56,1.0,1.0,0.1714251705323284,0.3066666666666667,0.0933927798271179,0.23937828540802,0.1662172558399779,0.76062171459198,0.122831321498571,6.933333333333334,1.1724814044061258,0.1714251705323284,0.76062171459198,0.122831321498571,6.933333333333334,1.1724814044061258,,,,,,cause_and_effect,2,Qwen2.5-14B,base_new_56,qwen,2.5,base,14
Qwen3-4B-Base_base_45,0.7692307692307693,0.5384615384615385,0.1625724618481903,0.1807692307692308,0.0867323407760033,0.0553128811029287,0.2013571249837685,0.7834488841203543,0.1654804862789382,7.269230769230769,1.372812945967288,0.1940524901144549,0.8250426471233367,0.1576939699710807,7.2,1.4363696929192158,0.4945746279549102,0.644803007443746,0.1115145830882823,7.5,1.224744871391589,cause_and_effect,2,Qwen3-4B-Base,base_45,qwen,3,base,4
Qwen3-4B-Base_base_new_56,0.8333333333333334,0.6666666666666667,0.0009433650093793,0.1566666666666667,0.0515171074867248,0.1614618261655171,0.1544014193805687,0.6919751803080241,0.1424650899653813,6.9,0.6617635789938568,0.0533811224049169,0.705693600177765,0.1464702313650886,6.92,0.6403124237432847,-0.4448125928131828,0.62338308095932,0.1066288060524512,6.8,0.8366600265340756,cause_and_effect,2,Qwen3-4B-Base,base_new_56,qwen,3,base,4
Qwen3-8B-Base_base_45,0.9166666666666666,0.8333333333333333,-0.1668299951730228,0.2333333333333333,0.1453821967045466,0.1602520098288853,0.2383672355903265,0.8122048874696096,0.1499838914844336,6.833333333333333,1.1671841502435294,-0.2038143846013762,0.8373328366062858,0.1286526579983698,6.818181818181818,1.180652105380494,1.0,0.5357974469661713,0.0558029753374543,7.0,1.4142135623730951,cause_and_effect,2,Qwen3-8B-Base,base_45,qwen,3,base,8
Qwen3-8B-Base_base_new_56,1.0,1.0,0.3329258237285814,0.3333333333333333,0.1305777847766877,0.2027555485566456,0.183159722908689,0.7972444514433543,0.1345810212675214,6.666666666666667,0.7580980435789034,0.3329258237285814,0.7972444514433543,0.1345810212675214,6.666666666666667,0.7580980435789034,,,,,,cause_and_effect,2,Qwen3-8B-Base,base_new_56,qwen,3,base,8
Qwen3-14B-Base_base_45,1.0,1.0,-0.104363363411919,0.3142857142857143,0.1709447754280907,0.1433409388576234,0.240610335850415,0.8566590611423764,0.1444169292087774,6.857142857142857,0.8034317926884931,-0.104363363411919,0.8566590611423764,0.1444169292087774,6.857142857142857,0.8034317926884931,,,,,,cause_and_effect,2,Qwen3-14B-Base,base_45,qwen,3,base,14
Qwen3-14B-Base_base_new_56,1.0,1.0,0.295822397329904,0.2833333333333334,0.1702064236005147,0.1131269097328186,0.2065060086718406,0.8868730902671814,0.1245047430241744,7.166666666666667,0.3790490217894515,0.295822397329904,0.8868730902671814,0.1245047430241744,7.166666666666667,0.3790490217894515,,,,,,cause_and_effect,2,Qwen3-14B-Base,base_new_56,qwen,3,base,14
Mistral-7B-v0.1_base_45,0.6,0.1999999999999999,-0.1483363323963416,0.4166666666666666,0.1836035023132959,0.0894064178069432,0.258302162847737,0.5649066358804703,0.0571631307576836,6.5,2.3304579984969958,-0.2038207313587175,0.5813236733277639,0.0637818381227272,5.555555555555555,1.6169041669088864,0.4862653825021276,0.5402810797095299,0.0349995231456918,7.916666666666667,2.574643252722186,cause_and_effect,2,Mistral-7B-v0.1,base_45,mistral,0.1,base,7
Mistral-7B-v0.1_base_new_56,0.5333333333333333,0.0666666666666666,-0.4784429939667944,0.26,0.2239482080936432,0.0408142507076262,0.2371244100403874,0.5671644032001495,0.0626405876004668,7.8,0.6102571532587299,-0.3057868197831414,0.5714784674346447,0.0652023987541373,7.75,0.6831300510639732,-0.7441233521253544,0.5622340440750122,0.0616335726473991,7.857142857142857,0.5345224838248489,cause_and_effect,2,Mistral-7B-v0.1,base_new_56,mistral,0.1,base,7
Mistral-7B-v0.2_base_45,0.6,0.1999999999999999,-0.0480339514420881,0.18,0.1089657761653264,0.0861074179410933,0.1554682858900174,0.5866005788246791,0.0782785383763607,5.666666666666667,1.3217891045025336,-0.095732257913602,0.6075521409511566,0.0908652066346296,5.555555555555555,1.3382263161373769,0.2695648458629008,0.5551732356349627,0.0399824294770282,5.833333333333333,1.337115846843043,cause_and_effect,2,Mistral-7B-v0.2,base_45,mistral,0.2,base,7
Mistral-7B-v0.2_base_new_56,0.5666666666666667,0.1333333333333333,-0.0799335722512781,0.19,0.1811918328205744,0.1700678914785384,0.2129077257604619,0.5770442893107732,0.061984892815825,7.566666666666666,0.9352607356658148,0.0428667932954248,0.5788749105790082,0.0679881709418445,7.529411764705882,0.7998161553463028,-0.2252685627471894,0.5746503999600043,0.0557763015933821,7.615384615384615,1.12089707663561,cause_and_effect,2,Mistral-7B-v0.2,base_new_56,mistral,0.2,base,7
Mistral-7B-v0.3_base_45,0.6,0.1999999999999999,-0.0480339752228853,0.18,0.1089657702048619,0.0861074437697728,0.1554682616042912,0.5866005808115006,0.0782784888312858,5.666666666666667,1.3217891045025336,-0.0957321645304358,0.607552147573895,0.090865134102897,5.555555555555555,1.3382263161373769,0.2695643957976855,0.555173230667909,0.0399824185594431,5.833333333333333,1.337115846843043,cause_and_effect,2,Mistral-7B-v0.3,base_45,mistral,0.3,base,7
Mistral-7B-v0.3_base_new_56,0.5666666666666667,0.1333333333333333,-0.0799336008484149,0.19,0.1811918248732885,0.1700678755839665,0.2129077172083023,0.5770443091789882,0.0619849164614832,7.566666666666666,0.9352607356658148,0.0428670676749295,0.5788749421344084,0.0679881959516667,7.529411764705882,0.7998161553463028,-0.2252689216285666,0.5746504045449771,0.0557763231964095,7.615384615384615,1.12089707663561,cause_and_effect,2,Mistral-7B-v0.3,base_new_56,mistral,0.3,base,7
Mistral-Nemo-Base-2407_base_45,0.6333333333333333,0.2666666666666666,,0.1333333333333333,0.0991699467102686,0.104760244488716,0.1258185847232528,0.5991699467102687,0.0787552161244255,5.0,0.0,,0.6133734411314914,0.0929887428545877,5.0,0.0,,0.5746366381645203,0.0371093832436686,5.0,0.0,cause_and_effect,2,Mistral-Nemo-Base-2407,base_45,mistral,nemo,base,12
Mistral-Nemo-Base-2407_base_new_56,0.6333333333333333,0.2666666666666666,-0.1457183427881997,0.16,0.1115525170167287,0.0933855235576629,0.1381296708589226,0.5732294380664825,0.0705636421574292,6.666666666666667,0.6608945522512666,-0.6210676302331471,0.5812360801194844,0.0842993604400317,6.947368421052632,0.2294157338705617,-0.3070190716249391,0.5593997836112976,0.0362778835961773,6.181818181818182,0.8738628975053029,cause_and_effect,2,Mistral-Nemo-Base-2407,base_new_56,mistral,nemo,base,12
Mixtral-8x7B-v0.1_base_45,0.7333333333333333,0.4666666666666665,0.1976377363884983,0.3333333333333333,0.2238398849964141,0.1252917349338531,0.2770210778966748,0.6080415983994801,0.0861146828514603,7.333333333333333,2.537081317024625,0.2991768394343859,0.6295992434024811,0.08491329979079,7.045454545454546,2.5161813987009825,0.3873802710440726,0.5487580746412277,0.0601193890471606,8.125,2.5877458475338284,cause_and_effect,2,Mixtral-8x7B-v0.1,base_45,mistral,0.1,base,13
Mixtral-8x7B-v0.1_base_new_56,0.6666666666666666,0.3333333333333332,0.3077599299889664,0.1133333333333333,0.0898651266098021,0.116480533281962,0.1106390859180114,0.5834682067235311,0.0636169835049215,6.733333333333333,0.4497764451088035,0.3136869677493042,0.6003060519695282,0.0607600570455067,6.85,0.3663475485325231,0.017627012492368,0.5497925162315369,0.0579384817953186,6.5,0.5270462766947299,cause_and_effect,2,Mixtral-8x7B-v0.1,base_new_56,mistral,0.1,base,13
Llama-2-7b-hf_base_45,0.5,0.0,-0.1989068878335843,0.0533333333333333,0.113378875652949,0.1203961193561553,0.1566362292234131,0.5927997529506683,0.0834098764138229,5.133333333333334,0.9371024061116424,0.2361710698759717,0.6068069120248158,0.0826618895948698,4.933333333333334,0.2581988897471611,-0.2860418063063107,0.5787925938765208,0.0846046140156546,5.333333333333333,1.2909944487358056,cause_and_effect,2,Llama-2-7b-hf,base_45,llama,2,base,7
Llama-2-7b-hf_base_new_56,0.5333333333333333,0.0666666666666666,-0.0019822842504578,0.2666666666666666,0.1409370497862498,0.189476462205251,0.1931494125825571,0.5888992230097453,0.1104374868741108,6.6,1.4527025943345069,-0.0416326410086502,0.5952945835888386,0.1250841003508595,6.1875,1.2763881332363862,0.0948676941348522,0.5815902394907815,0.095112858769966,7.071428571428571,1.542439911024374,cause_and_effect,2,Llama-2-7b-hf,base_new_56,llama,2,base,7
Llama-2-13b-hf_base_45,0.6333333333333333,0.2666666666666666,-0.2107981522856059,0.2166666666666666,0.2278574595848718,0.2056361109018326,0.2878278854607318,0.5977823426326115,0.0923595670712989,6.833333333333333,2.450662589267805,-0.2336449653981612,0.6012875327938482,0.1017968372159959,6.842105263157895,2.4779731389167603,-0.1657160543913013,0.591727923263203,0.0775983333022854,6.818181818181818,2.522624895547565,cause_and_effect,2,Llama-2-13b-hf,base_45,llama,2,base,13
Llama-2-13b-hf_base_new_56,0.5333333333333333,0.0666666666666666,0.1880692623028102,0.22,0.1365549413363139,0.1678940614064534,0.1735249371779956,0.6143537044525147,0.0852095736020001,7.466666666666667,0.9371024061116422,0.387787917713695,0.6118886396288872,0.0917139557669767,7.375,0.806225774829855,-0.0020641245760051,0.6171709213938031,0.0804694818700884,7.571428571428571,1.0894095588038444,cause_and_effect,2,Llama-2-13b-hf,base_new_56,llama,2,base,13
Llama-3.1-8B_base_45,0.6666666666666666,0.3333333333333332,-0.1353579117305164,0.2066666666666666,0.2055168515443802,0.1062154322862625,0.2608801266349067,0.5992370555798213,0.0841232702914487,6.6,2.328237456784083,-0.1130949292394328,0.6123910456895828,0.0947624723930602,6.65,2.3457688673327066,-0.2931729677403579,0.5729290753602981,0.0518810272278893,6.5,2.41522945769824,cause_and_effect,2,Llama-3.1-8B,base_45,llama,3.1,base,8
Llama-3.1-8B_base_new_56,0.4333333333333333,-0.1333333333333333,-0.3181327244099876,0.2966666666666666,0.1479533433914184,0.186771551767985,0.1814270673155391,0.5865020593007405,0.0787995025037366,7.3,0.5959634332684376,-0.2686619492568536,0.5883944997420678,0.0754170946028077,7.230769230769231,0.5991446895152781,-0.351018226886482,0.585054898963255,0.0835675132781412,7.352941176470588,0.6063390625908325,cause_and_effect,2,Llama-3.1-8B,base_new_56,llama,3.1,base,8
Meta-Llama-3-8B_base_45,0.6333333333333333,0.2666666666666666,-0.1879686086373985,0.2333333333333333,0.1780706584453583,0.0757769326368967,0.2323231037808398,0.6085242688655853,0.0876315532902895,6.0,2.034190510862431,-0.2348114668619837,0.626306929086384,0.0980815814396522,5.789473684210527,1.873171623163388,-0.0008827893934328,0.5778087648478422,0.0575789410875165,6.363636363636363,2.335496832484569,cause_and_effect,2,Meta-Llama-3-8B,base_45,llama,3,base,8
Meta-Llama-3-8B_base_new_56,0.5333333333333333,0.0666666666666666,-0.2986889563211498,0.1866666666666666,0.1342501668135325,0.0548622111479442,0.1667353551842202,0.5881955444812774,0.0785538012832159,7.2,0.4842341981115022,-0.3826644618894234,0.5772767029702663,0.0745226145512846,7.1875,0.4031128874149275,-0.2560643362812341,0.6006742204938617,0.0839223127121361,7.214285714285714,0.5789342235218394,cause_and_effect,2,Meta-Llama-3-8B,base_new_56,llama,3,base,8
Llama-3.2-3B_base_45,0.5666666666666667,0.1333333333333333,0.1448271043498013,0.2199999999999999,0.1041077198584874,0.0751569221417109,0.1433890105084643,0.5871592988570531,0.0605717173603331,6.2,1.3746472901853015,0.4310096389102773,0.6031642065328711,0.0620578496617753,5.941176470588236,1.1974237050483696,-0.0002261911484777,0.5662298042040604,0.0537982258168164,6.538461538461538,1.5607361839521232,cause_and_effect,2,Llama-3.2-3B,base_45,llama,3.2,base,3
Llama-3.2-3B_base_new_56,0.4333333333333333,-0.1333333333333333,,0.2666666666666666,0.1178641577561695,0.1830406486988067,0.1461316775181983,0.5821358422438304,0.0878625934924458,7.0,0.0,,0.584187544309176,0.0843135307952944,7.0,0.0,,0.580566893605625,0.0930300343183832,7.0,0.0,cause_and_effect,2,Llama-3.2-3B,base_new_56,llama,3.2,base,3
Qwen2.5-3B-Instruct_instruct_2,0.6896551724137931,0.3793103448275863,0.152910857810299,0.2,0.1535817305424308,0.1665431946648397,0.4003598229703564,0.81316172277532,0.1497077919270385,7.862068965517241,4.015364579880587,0.1574186699892863,0.8456141356339522,0.1573358905655286,8.4,3.6331804249169903,-0.0647235680223909,0.741045249756137,0.1056767022032006,6.666666666666667,4.769696007084728,cause_and_effect,2,Qwen2.5-3B-Instruct,instruct_2,qwen,2.5,instruct,3
Qwen2.5-7B-Instruct_instruct_2,0.9333333333333332,0.8666666666666667,0.5192015438350016,0.1499999999999999,0.0951000484699262,0.0615003079892624,0.2947679584358463,0.9087977230080994,0.1316358212098098,7.5,2.944896227900645,0.1675505987518276,0.9300188176788546,0.1066006852038208,8.035714285714286,2.202391677365564,,0.6117023976175266,0.0809381753644936,0.0,0.0,cause_and_effect,2,Qwen2.5-7B-Instruct,instruct_2,qwen,2.5,instruct,7
Qwen2.5-14B-Instruct_instruct_2,0.9,0.8,0.6067653037401607,0.0633333333333333,0.0875383665189479,0.0895924095726797,0.1316425946025772,0.9895924095726798,0.0443807011927501,9.033333333333331,1.217213701616236,-0.1370325009668371,0.9992241588432308,0.0036816941007751,9.22222222222222,0.9740215340114144,0.9004564647846135,0.9029066661377204,0.1259350337908319,7.333333333333333,2.0816659994661326,cause_and_effect,2,Qwen2.5-14B-Instruct,instruct_2,qwen,2.5,instruct,14
Qwen3-4B-Instruct-2507_instruct_2,0.8666666666666667,0.7333333333333334,-0.1179494775429622,0.1999999999999999,0.202533257675077,0.1492017196978283,0.4038284414470564,0.9768499943032332,0.0505769746802649,8.0,3.664501525251617,-0.0893168445004469,0.9736262202923446,0.0538500305038252,8.384615384615385,3.33012666271774,1.0,0.99780452537401,0.0011070844657564,5.5,6.363961030678928,cause_and_effect,2,Qwen3-4B-Instruct-2507,instruct_2,qwen,3,instruct,4
Mistral-7B-Instruct-v0.1_instruct_2,0.6,0.1999999999999999,0.1416520660820482,0.32,0.1723215982600397,0.2718042001225637,0.223402441725859,0.7476784017399603,0.1320628516199495,9.2,0.8051557998728974,0.290347534374153,0.7518439163547563,0.1409113845276528,9.055555555555555,0.802365782965103,-0.0875240000009233,0.7414301298177661,0.1233782718457261,9.416666666666666,0.7929614610987591,cause_and_effect,2,Mistral-7B-Instruct-v0.1,instruct_2,mistral,0.1,instruct,7
Mistral-7B-Instruct-v0.2_instruct_2,0.8181818181818182,0.6363636363636365,0.2152687865696014,0.2181818181818182,0.0362836927802438,0.1817185822616932,0.0952525269106261,0.9999004004435116,0.0002960411289862,9.636363636363637,0.9244162777371752,0.1895281257423091,0.9998785937786846,0.000326508555505,9.555555555555555,1.0137937550497031,,0.9999985304352323,1.4281955451450597e-06,10.0,0.0,cause_and_effect,2,Mistral-7B-Instruct-v0.2,instruct_2,mistral,0.2,instruct,7
Mistral-7B-Instruct-v0.3_instruct_2,0.5,0.0,0.99933015711726,0.25,0.0010665572067377,0.4810234688430285,0.4641830212820864,0.9810234688430284,0.0351324429795258,7.5,5.0,,0.9980016169429198,0.001722276959957,10.0,0.0,1.0,0.964045320743137,0.0504665172128483,5.0,7.071067811865476,cause_and_effect,2,Mistral-7B-Instruct-v0.3,instruct_2,mistral,0.3,instruct,7
Mistral-Nemo-Instruct-2407_instruct_2,0.7,0.3999999999999999,0.0778498631348073,0.2366666666666666,0.1901254061750078,0.1310576975716483,0.2544207830831046,0.7657486771047657,0.1658929591784014,9.366666666666667,1.0980651740387644,-0.0859981389062658,0.7960170676073088,0.1625332673438771,9.523809523809524,1.0304876330673562,0.2332411579890858,0.6951224325988309,0.1603200708432582,9.0,1.224744871391589,cause_and_effect,2,Mistral-Nemo-Instruct-2407,instruct_2,mistral,nemo,instruct,12
Mixtral-8x7B-Instruct-v0.1_instruct_2,0.7692307692307693,0.5384615384615385,-0.0369513785723731,0.1846153846153846,0.1557758500412334,0.2419680968206279,0.276752053375721,0.9865450807152528,0.0441920780330889,8.307692307692308,2.323238235187234,-0.0917390568674046,0.983541603047856,0.0505414361823285,8.8,0.7888106377466155,0.9998600115763934,0.9965566729399103,0.0052173494533119,6.666666666666667,4.932882862316247,cause_and_effect,2,Mixtral-8x7B-Instruct-v0.1,instruct_2,mistral,0.1,instruct,13
Llama-2-7b-chat-hf_instruct_2,0.4285714285714285,-0.1428571428571429,-0.124722946441938,0.3821428571428572,0.152373840794358,0.5335803328441147,0.3518877512576234,0.952845659933455,0.0977349841467437,7.321428571428571,2.495233551431704,-0.2601380529004245,0.9654351715347712,0.0421102999706179,7.0,2.486326242032244,-0.0910059790652188,0.943403526232468,0.1251859868507951,7.5625,2.555223408367,cause_and_effect,2,Llama-2-7b-chat-hf,instruct_2,llama,2,instruct,7
Llama-2-13b-chat-hf_instruct_2,,,,,,,,,,,,,,,,,,,,,,cause_and_effect,2,Llama-2-13b-chat-hf,instruct_2,llama,2,instruct,13
Meta-Llama-3.1-8B-Instruct_instruct_2,0.7666666666666667,0.5333333333333334,0.2230352161543178,0.1033333333333333,0.1191985335792877,0.1541201705197759,0.3016023644017176,0.8262207958348137,0.1439225872548436,8.633333333333333,3.0227109701715458,0.0234773915455136,0.8495246175086979,0.1467720423145668,9.695652173913045,0.7029019463944165,0.0990194467187512,0.7496510960491936,0.1104852258183176,5.142857142857143,4.879500364742666,cause_and_effect,2,Meta-Llama-3.1-8B-Instruct,instruct_2,llama,3.1,instruct,8
